year,age,age_start,age_width,sex,cod,px
1948,75-79,75,5,total,Other,0.82150
1948,80-84,80,5,total,External,0.02214
1948,80-84,80,5,total,Neoplasms,0.07164
1948,80-84,80,5,total,Other,0.90621
1948,85-89,85,5,total,External,0.02148
1948,85-89,85,5,total,Neoplasms,0.07209
1948,85-89,85,5,total,Other,0.90644
1948,90-94,90,5,total,External,0.02124
1948,90-94,90,5,total,Neoplasms,0.07164
1948,90-94,90,5,total,Other,0.90712
1948,95-99,95,5,total,External,0.02086
1948,95-99,95,5,total,Neoplasms,0.07269
1948,95-99,95,5,total,Other,0.90645
1948,100+,100,5,total,External,0.02069
1948,100+,100,5,total,Neoplasms,0.07586
1948,100+,100,5,total,Other,0.90345
1949,<1,0,1,total,External,0.00695
1949,<1,0,1,total,Neoplasms,0.00126
1949,<1,0,1,total,Other,0.99180
1949,1-4,1,4,total,External,0.11049
1949,1-4,1,4,total,Neoplasms,0.02446
1949,1-4,1,4,total,Other,0.86504
1949,5-9,5,5,total,External,0.20713
1949,5-9,5,5,total,Neoplasms,0.06318
1949,5-9,5,5,total,Other,0.72969
1949,10-14,10,5,total,External,0.17937
1949,10-14,10,5,total,Neoplasms,0.05742
1949,10-14,10,5,total,Other,0.76321
1949,15-19,15,5,total,External,0.26078
1949,15-19,15,5,total,Neoplasms,0.04790
1949,15-19,15,5,total,Other,0.69133
1949,20-24,20,5,total,External,0.25905
1949,20-24,20,5,total,Neoplasms,0.04125
1949,20-24,20,5,total,Other,0.69969
1949,25-29,25,5,total,External,0.20745
1949,25-29,25,5,total,Neoplasms,0.04708
1949,25-29,25,5,total,Other,0.74547
1949,30-34,30,5,total,External,0.20207
1949,30-34,30,5,total,Neoplasms,0.07383
1949,30-34,30,5,total,Other,0.72409
1949,35-39,35,5,total,External,0.18340
1949,35-39,35,5,total,Neoplasms,0.10490
1949,35-39,35,5,total,Other,0.71170
1949,40-44,40,5,total,External,0.15382
1949,40-44,40,5,total,Neoplasms,0.15037
1949,40-44,40,5,total,Other,0.69581
1949,45-49,45,5,total,External,0.11826
1949,45-49,45,5,total,Neoplasms,0.19470
1949,45-49,45,5,total,Other,0.68704
1949,50-54,50,5,total,External,0.08751
1949,50-54,50,5,total,Neoplasms,0.22200
1949,50-54,50,5,total,Other,0.69049
1949,55-59,55,5,total,External,0.06361
1949,55-59,55,5,total,Neoplasms,0.22572
1949,55-59,55,5,total,Other,0.71067
1949,60-64,60,5,total,External,0.05046
1949,60-64,60,5,total,Neoplasms,0.21483
1949,60-64,60,5,total,Other,0.73472
1949,65-69,65,5,total,External,0.03621
1949,65-69,65,5,total,Neoplasms,0.18933
1949,65-69,65,5,total,Other,0.77447
1949,70-74,70,5,total,External,0.02480
1949,70-74,70,5,total,Neoplasms,0.13595
1949,70-74,70,5,total,Other,0.83925
1949,75-79,75,5,total,External,0.02421
1949,75-79,75,5,total,Neoplasms,0.13655
1949,75-79,75,5,total,Other,0.83924
1949,80-84,80,5,total,External,0.01915
1949,80-84,80,5,total,Neoplasms,0.06286
1949,80-84,80,5,total,Other,0.91800
1949,85-89,85,5,total,External,0.01854
1949,85-89,85,5,total,Neoplasms,0.06310
1949,85-89,85,5,total,Other,0.91836
1949,90-94,90,5,total,External,0.01821
1949,90-94,90,5,total,Neoplasms,0.06286
1949,90-94,90,5,total,Other,0.91893
1949,95-99,95,5,total,External,0.01751
1949,95-99,95,5,total,Neoplasms,0.06359
1949,95-99,95,5,total,Other,0.91889
1949,100+,100,5,total,External,0.01744
1949,100+,100,5,total,Neoplasms,0.06395
1949,100+,100,5,total,Other,0.91860
1950,<1,0,1,total,External,0.00845
1950,<1,0,1,total,Neoplasms,0.00129
1950,<1,0,1,total,Other,0.99026
1950,1-4,1,4,total,External,0.14407
1950,1-4,1,4,total,Neoplasms,0.04193
1950,1-4,1,4,total,Other,0.81400
1950,5-9,5,5,total,External,0.21318
1950,5-9,5,5,total,Neoplasms,0.08848
1950,5-9,5,5,total,Other,0.69834
1950,10-14,10,5,total,External,0.19833
1950,10-14,10,5,total,Neoplasms,0.06989
1950,10-14,10,5,total,Other,0.73178
1950,15-19,15,5,total,External,0.29399
1950,15-19,15,5,total,Neoplasms,0.05949
1950,15-19,15,5,total,Other,0.64652
1950,20-24,20,5,total,External,0.29749
1950,20-24,20,5,total,Neoplasms,0.04948
1950,20-24,20,5,total,Other,0.65303
1950,25-29,25,5,total,External,0.24735
1950,25-29,25,5,total,Neoplasms,0.05254
1950,25-29,25,5,total,Other,0.70011
1950,30-34,30,5,total,External,0.23813
1950,30-34,30,5,total,Neoplasms,0.07476
1950,30-34,30,5,total,Other,0.68711
1950,35-39,35,5,total,External,0.20357
1950,35-39,35,5,total,Neoplasms,0.11448
1950,35-39,35,5,total,Other,0.68195
1950,40-44,40,5,total,External,0.16692
1950,40-44,40,5,total,Neoplasms,0.15418
1950,40-44,40,5,total,Other,0.67890
1950,45-49,45,5,total,External,0.13258
1950,45-49,45,5,total,Neoplasms,0.19971
1950,45-49,45,5,total,Other,0.66771
1950,50-54,50,5,total,External,0.09739
1950,50-54,50,5,total,Neoplasms,0.22775
1950,50-54,50,5,total,Other,0.67486
1950,55-59,55,5,total,External,0.06750
1950,55-59,55,5,total,Neoplasms,0.23720
1950,55-59,55,5,total,Other,0.69530
1950,60-64,60,5,total,External,0.05089
1950,60-64,60,5,total,Neoplasms,0.22419
1950,60-64,60,5,total,Other,0.72492
1950,65-69,65,5,total,External,0.03879
1950,65-69,65,5,total,Neoplasms,0.20469
1950,65-69,65,5,total,Other,0.75652
1950,70-74,70,5,total,External,0.02729
1950,70-74,70,5,total,Neoplasms,0.14920
1950,70-74,70,5,total,Other,0.82351
1950,75-79,75,5,total,External,0.02683
1950,75-79,75,5,total,Neoplasms,0.15044
1950,75-79,75,5,total,Other,0.82273
1950,80-84,80,5,total,External,0.02344
1950,80-84,80,5,total,Neoplasms,0.07340
1950,80-84,80,5,total,Other,0.90315
1950,85-89,85,5,total,External,0.02285
1950,85-89,85,5,total,Neoplasms,0.07335
1950,85-89,85,5,total,Other,0.90380
1950,90-94,90,5,total,External,0.02241
1950,90-94,90,5,total,Neoplasms,0.07322
1950,90-94,90,5,total,Other,0.90437
1950,95-99,95,5,total,External,0.02175
1950,95-99,95,5,total,Neoplasms,0.07436
1950,95-99,95,5,total,Other,0.90389
1950,100+,100,5,total,External,0.02198
1950,100+,100,5,total,Neoplasms,0.07418
1950,100+,100,5,total,Other,0.90385
1951,<1,0,1,total,External,0.01012
1951,<1,0,1,total,Neoplasms,0.00157
1951,<1,0,1,total,Other,0.98831
1951,1-4,1,4,total,External,0.11971
1951,1-4,1,4,total,Neoplasms,0.04578
1951,1-4,1,4,total,Other,0.83452
1951,5-9,5,5,total,External,0.23072
1951,5-9,5,5,total,Neoplasms,0.08129
1951,5-9,5,5,total,Other,0.68799
1951,10-14,10,5,total,External,0.22177
1951,10-14,10,5,total,Neoplasms,0.08844
1951,10-14,10,5,total,Other,0.68980
1951,15-19,15,5,total,External,0.32834
1951,15-19,15,5,total,Neoplasms,0.06372
1951,15-19,15,5,total,Other,0.60794
1951,20-24,20,5,total,External,0.29226
1951,20-24,20,5,total,Neoplasms,0.05239
1951,20-24,20,5,total,Other,0.65536
1951,25-29,25,5,total,External,0.24972
1951,25-29,25,5,total,Neoplasms,0.06102
1951,25-29,25,5,total,Other,0.68926
1951,30-34,30,5,total,External,0.21102
1951,30-34,30,5,total,Neoplasms,0.08247
1951,30-34,30,5,total,Other,0.70652
1951,35-39,35,5,total,External,0.18768
1951,35-39,35,5,total,Neoplasms,0.11446
1951,35-39,35,5,total,Other,0.69786
1951,40-44,40,5,total,External,0.16623
1951,40-44,40,5,total,Neoplasms,0.14889
1951,40-44,40,5,total,Other,0.68488
1951,45-49,45,5,total,External,0.13173
1951,45-49,45,5,total,Neoplasms,0.19032
1951,45-49,45,5,total,Other,0.67795
1951,50-54,50,5,total,External,0.09924
1951,50-54,50,5,total,Neoplasms,0.22341
1951,50-54,50,5,total,Other,0.67735
1951,55-59,55,5,total,External,0.06897
1951,55-59,55,5,total,Neoplasms,0.23300
1951,55-59,55,5,total,Other,0.69803
1951,60-64,60,5,total,External,0.05132
1951,60-64,60,5,total,Neoplasms,0.22094
1951,60-64,60,5,total,Other,0.72775
1951,65-69,65,5,total,External,0.04002
1951,65-69,65,5,total,Neoplasms,0.19682
1951,65-69,65,5,total,Other,0.76316
1951,70-74,70,5,total,External,0.02717
1951,70-74,70,5,total,Neoplasms,0.14153
1951,70-74,70,5,total,Other,0.83130
1951,75-79,75,5,total,External,0.02672
1951,75-79,75,5,total,Neoplasms,0.14295
1951,75-79,75,5,total,Other,0.83033
1951,80-84,80,5,total,External,0.02335
1951,80-84,80,5,total,Neoplasms,0.06778
1951,80-84,80,5,total,Other,0.90887
1951,85-89,85,5,total,External,0.02281
1951,85-89,85,5,total,Neoplasms,0.06742
1951,85-89,85,5,total,Other,0.90976
1951,90-94,90,5,total,External,0.02242
1951,90-94,90,5,total,Neoplasms,0.06693
1951,90-94,90,5,total,Other,0.91065
1951,95-99,95,5,total,External,0.02131
1951,95-99,95,5,total,Neoplasms,0.06699
1951,95-99,95,5,total,Other,0.91170
1951,100+,100,5,total,External,0.02083
1951,100+,100,5,total,Neoplasms,0.06771
1951,100+,100,5,total,Other,0.91146
1952,<1,0,1,total,External,0.01338
1952,<1,0,1,total,Neoplasms,0.00202
1952,<1,0,1,total,Other,0.98460
1952,1-4,1,4,total,External,0.12628
1952,1-4,1,4,total,Neoplasms,0.04284
1952,1-4,1,4,total,Other,0.83088
1952,5-9,5,5,total,External,0.23220
1952,5-9,5,5,total,Neoplasms,0.12089
1952,5-9,5,5,total,Other,0.64692
1952,10-14,10,5,total,External,0.27131
1952,10-14,10,5,total,Neoplasms,0.11311
1952,10-14,10,5,total,Other,0.61557
1952,15-19,15,5,total,External,0.36877
1952,15-19,15,5,total,Neoplasms,0.08450
1952,15-19,15,5,total,Other,0.54673
1952,20-24,20,5,total,External,0.38015
1952,20-24,20,5,total,Neoplasms,0.05403
1952,20-24,20,5,total,Other,0.56582
1952,25-29,25,5,total,External,0.30545
1952,25-29,25,5,total,Neoplasms,0.07432
1952,25-29,25,5,total,Other,0.62023
1952,30-34,30,5,total,External,0.26232
1952,30-34,30,5,total,Neoplasms,0.09781
1952,30-34,30,5,total,Other,0.63988
1952,35-39,35,5,total,External,0.22117
1952,35-39,35,5,total,Neoplasms,0.12746
1952,35-39,35,5,total,Other,0.65137
1952,40-44,40,5,total,External,0.18188
1952,40-44,40,5,total,Neoplasms,0.16498
1952,40-44,40,5,total,Other,0.65314
1952,45-49,45,5,total,External,0.14313
1952,45-49,45,5,total,Neoplasms,0.20483
1952,45-49,45,5,total,Other,0.65205
1952,50-54,50,5,total,External,0.10858
1952,50-54,50,5,total,Neoplasms,0.23367
1952,50-54,50,5,total,Other,0.65775
1952,55-59,55,5,total,External,0.07707
1952,55-59,55,5,total,Neoplasms,0.24424
1952,55-59,55,5,total,Other,0.67869
1952,60-64,60,5,total,External,0.05494
1952,60-64,60,5,total,Neoplasms,0.23542
1952,60-64,60,5,total,Other,0.70965
1952,65-69,65,5,total,External,0.04191
1952,65-69,65,5,total,Neoplasms,0.21179
1952,65-69,65,5,total,Other,0.74630
1952,70-74,70,5,total,External,0.03099
1952,70-74,70,5,total,Neoplasms,0.18023
1952,70-74,70,5,total,Other,0.78878
1952,75-79,75,5,total,External,0.02816
1952,75-79,75,5,total,Neoplasms,0.14108
1952,75-79,75,5,total,Other,0.83076
1952,80-84,80,5,total,External,0.02538
1952,80-84,80,5,total,Neoplasms,0.09883
1952,80-84,80,5,total,Other,0.87580
1952,85-89,85,5,total,External,0.02664
1952,85-89,85,5,total,Neoplasms,0.06489
1952,85-89,85,5,total,Other,0.90848
1952,90-94,90,5,total,External,0.02974
1952,90-94,90,5,total,Neoplasms,0.03923
1952,90-94,90,5,total,Other,0.93103
1952,95-99,95,5,total,External,0.02550
1952,95-99,95,5,total,Neoplasms,0.02371
1952,95-99,95,5,total,Other,0.95078
1952,100+,100,5,total,External,0.02740
1952,100+,100,5,total,Neoplasms,0.02740
1952,100+,100,5,total,Other,0.94521
1953,<1,0,1,total,External,0.01295
1953,<1,0,1,total,Neoplasms,0.00187
1953,<1,0,1,total,Other,0.98518
1953,1-4,1,4,total,External,0.15516
1953,1-4,1,4,total,Neoplasms,0.04996
1953,1-4,1,4,total,Other,0.79488
1953,5-9,5,5,total,External,0.25103
1953,5-9,5,5,total,Neoplasms,0.11026
1953,5-9,5,5,total,Other,0.63871
1953,10-14,10,5,total,External,0.27872
1953,10-14,10,5,total,Neoplasms,0.12331
1953,10-14,10,5,total,Other,0.59797
1953,15-19,15,5,total,External,0.40963
1953,15-19,15,5,total,Neoplasms,0.07502
1953,15-19,15,5,total,Other,0.51535
1953,20-24,20,5,total,External,0.42786
1953,20-24,20,5,total,Neoplasms,0.06815
1953,20-24,20,5,total,Other,0.50399
1953,25-29,25,5,total,External,0.34710
1953,25-29,25,5,total,Neoplasms,0.07800
1953,25-29,25,5,total,Other,0.57491
1953,30-34,30,5,total,External,0.27718
1953,30-34,30,5,total,Neoplasms,0.09833
1953,30-34,30,5,total,Other,0.62448
1953,35-39,35,5,total,External,0.22528
1953,35-39,35,5,total,Neoplasms,0.13394
1953,35-39,35,5,total,Other,0.64078
1953,40-44,40,5,total,External,0.18398
1953,40-44,40,5,total,Neoplasms,0.16872
1953,40-44,40,5,total,Other,0.64730
1953,45-49,45,5,total,External,0.14715
1953,45-49,45,5,total,Neoplasms,0.19852
1953,45-49,45,5,total,Other,0.65433
1953,50-54,50,5,total,External,0.10859
1953,50-54,50,5,total,Neoplasms,0.22060
1953,50-54,50,5,total,Other,0.67081
1953,55-59,55,5,total,External,0.08103
1953,55-59,55,5,total,Neoplasms,0.23593
1953,55-59,55,5,total,Other,0.68304
1953,60-64,60,5,total,External,0.05623
1953,60-64,60,5,total,Neoplasms,0.22663
1953,60-64,60,5,total,Other,0.71714
1953,65-69,65,5,total,External,0.04235
1953,65-69,65,5,total,Neoplasms,0.20025
1953,65-69,65,5,total,Other,0.75740
1953,70-74,70,5,total,External,0.03178
1953,70-74,70,5,total,Neoplasms,0.16832
1953,70-74,70,5,total,Other,0.79990
1953,75-79,75,5,total,External,0.02687
1953,75-79,75,5,total,Neoplasms,0.13035
1953,75-79,75,5,total,Other,0.84278
1953,80-84,80,5,total,External,0.02575
1953,80-84,80,5,total,Neoplasms,0.08717
1953,80-84,80,5,total,Other,0.88708
1953,85-89,85,5,total,External,0.02749
1953,85-89,85,5,total,Neoplasms,0.05846
1953,85-89,85,5,total,Other,0.91404
1953,90-94,90,5,total,External,0.02642
1953,90-94,90,5,total,Neoplasms,0.03540
1953,90-94,90,5,total,Other,0.93817
1953,95-99,95,5,total,External,0.02726
1953,95-99,95,5,total,Neoplasms,0.02453
1953,95-99,95,5,total,Other,0.94821
1953,100+,100,5,total,External,0.01742
1953,100+,100,5,total,Neoplasms,0.01742
1953,100+,100,5,total,Other,0.96516
1954,<1,0,1,total,External,0.01377
1954,<1,0,1,total,Neoplasms,0.00248
1954,<1,0,1,total,Other,0.98374
1954,1-4,1,4,total,External,0.15779
1954,1-4,1,4,total,Neoplasms,0.05346
1954,1-4,1,4,total,Other,0.78876
1954,5-9,5,5,total,External,0.24876
1954,5-9,5,5,total,Neoplasms,0.13738
1954,5-9,5,5,total,Other,0.61386
1954,10-14,10,5,total,External,0.27732
1954,10-14,10,5,total,Neoplasms,0.13315
1954,10-14,10,5,total,Other,0.58953
1954,15-19,15,5,total,External,0.42805
1954,15-19,15,5,total,Neoplasms,0.10271
1954,15-19,15,5,total,Other,0.46923
1954,20-24,20,5,total,External,0.45081
1954,20-24,20,5,total,Neoplasms,0.07270
1954,20-24,20,5,total,Other,0.47649
1954,25-29,25,5,total,External,0.38314
1954,25-29,25,5,total,Neoplasms,0.08299
1954,25-29,25,5,total,Other,0.53386
1954,30-34,30,5,total,External,0.29519
1954,30-34,30,5,total,Neoplasms,0.10228
1954,30-34,30,5,total,Other,0.60252
1954,35-39,35,5,total,External,0.25137
1954,35-39,35,5,total,Neoplasms,0.13352
1954,35-39,35,5,total,Other,0.61510
1954,40-44,40,5,total,External,0.20041
1954,40-44,40,5,total,Neoplasms,0.17437
1954,40-44,40,5,total,Other,0.62522
1954,45-49,45,5,total,External,0.15256
1954,45-49,45,5,total,Neoplasms,0.20618
1954,45-49,45,5,total,Other,0.64126
1954,50-54,50,5,total,External,0.11615
1954,50-54,50,5,total,Neoplasms,0.22915
1954,50-54,50,5,total,Other,0.65470
1954,55-59,55,5,total,External,0.08369
1954,55-59,55,5,total,Neoplasms,0.24755
1954,55-59,55,5,total,Other,0.66876
1954,60-64,60,5,total,External,0.05978
1954,60-64,60,5,total,Neoplasms,0.24139
1954,60-64,60,5,total,Other,0.69883
1954,65-69,65,5,total,External,0.04560
1954,65-69,65,5,total,Neoplasms,0.21271
1954,65-69,65,5,total,Other,0.74170
1954,70-74,70,5,total,External,0.03323
1954,70-74,70,5,total,Neoplasms,0.18412
1954,70-74,70,5,total,Other,0.78265
1954,75-79,75,5,total,External,0.02968
1954,75-79,75,5,total,Neoplasms,0.14518
1954,75-79,75,5,total,Other,0.82515
1954,80-84,80,5,total,External,0.02853
1954,80-84,80,5,total,Neoplasms,0.10388
1954,80-84,80,5,total,Other,0.86759
1954,85-89,85,5,total,External,0.03080
1954,85-89,85,5,total,Neoplasms,0.06796
1954,85-89,85,5,total,Other,0.90124
1954,90-94,90,5,total,External,0.03058
1954,90-94,90,5,total,Neoplasms,0.03985
1954,90-94,90,5,total,Other,0.92957
1954,95-99,95,5,total,External,0.03199
1954,95-99,95,5,total,Neoplasms,0.02370
1954,95-99,95,5,total,Other,0.94431
1954,100+,100,5,total,External,0.04972
1954,100+,100,5,total,Neoplasms,0.01657
1954,100+,100,5,total,Other,0.93370
1955,<1,0,1,total,External,0.01551
1955,<1,0,1,total,Neoplasms,0.00254
1955,<1,0,1,total,Other,0.98195
1955,1-4,1,4,total,External,0.14747
1955,1-4,1,4,total,Neoplasms,0.05504
1955,1-4,1,4,total,Other,0.79750
1955,5-9,5,5,total,External,0.28729
1955,5-9,5,5,total,Neoplasms,0.15163
1955,5-9,5,5,total,Other,0.56108
1955,10-14,10,5,total,External,0.35395
1955,10-14,10,5,total,Neoplasms,0.12274
1955,10-14,10,5,total,Other,0.52331
1955,15-19,15,5,total,External,0.49439
1955,15-19,15,5,total,Neoplasms,0.08084
1955,15-19,15,5,total,Other,0.42477
1955,20-24,20,5,total,External,0.49682
1955,20-24,20,5,total,Neoplasms,0.07658
1955,20-24,20,5,total,Other,0.42660
1955,25-29,25,5,total,External,0.41107
1955,25-29,25,5,total,Neoplasms,0.07547
1955,25-29,25,5,total,Other,0.51346
1955,30-34,30,5,total,External,0.30356
1955,30-34,30,5,total,Neoplasms,0.10772
1955,30-34,30,5,total,Other,0.58872
1955,35-39,35,5,total,External,0.26068
1955,35-39,35,5,total,Neoplasms,0.12858
1955,35-39,35,5,total,Other,0.61073
1955,40-44,40,5,total,External,0.20017
1955,40-44,40,5,total,Neoplasms,0.17526
1955,40-44,40,5,total,Other,0.62456
1955,45-49,45,5,total,External,0.15655
1955,45-49,45,5,total,Neoplasms,0.20439
1955,45-49,45,5,total,Other,0.63906
1955,50-54,50,5,total,External,0.11864
1955,50-54,50,5,total,Neoplasms,0.23226
1955,50-54,50,5,total,Other,0.64910
1955,55-59,55,5,total,External,0.08527
1955,55-59,55,5,total,Neoplasms,0.24572
1955,55-59,55,5,total,Other,0.66900
1955,60-64,60,5,total,External,0.05904
1955,60-64,60,5,total,Neoplasms,0.24182
1955,60-64,60,5,total,Other,0.69914
1955,65-69,65,5,total,External,0.04511
1955,65-69,65,5,total,Neoplasms,0.21680
1955,65-69,65,5,total,Other,0.73808
1955,70-74,70,5,total,External,0.03470
1955,70-74,70,5,total,Neoplasms,0.18541
1955,70-74,70,5,total,Other,0.77988
1955,75-79,75,5,total,External,0.03057
1955,75-79,75,5,total,Neoplasms,0.14643
1955,75-79,75,5,total,Other,0.82300
1955,80-84,80,5,total,External,0.03089
1955,80-84,80,5,total,Neoplasms,0.10601
1955,80-84,80,5,total,Other,0.86310
1955,85-89,85,5,total,External,0.03413
1955,85-89,85,5,total,Neoplasms,0.06665
1955,85-89,85,5,total,Other,0.89922
1955,90-94,90,5,total,External,0.03519
1955,90-94,90,5,total,Neoplasms,0.04289
1955,90-94,90,5,total,Other,0.92193
1955,95-99,95,5,total,External,0.03394
1955,95-99,95,5,total,Neoplasms,0.03096
1955,95-99,95,5,total,Other,0.93510
1955,100+,100,5,total,External,0.03067
1955,100+,100,5,total,Neoplasms,0.03067
1955,100+,100,5,total,Other,0.93865
1956,<1,0,1,total,External,0.01699
1956,<1,0,1,total,Neoplasms,0.00247
1956,<1,0,1,total,Other,0.98054
1956,1-4,1,4,total,External,0.17448
1956,1-4,1,4,total,Neoplasms,0.06979
1956,1-4,1,4,total,Other,0.75573
1956,5-9,5,5,total,External,0.29036
1956,5-9,5,5,total,Neoplasms,0.15789
1956,5-9,5,5,total,Other,0.55174
1956,10-14,10,5,total,External,0.32388
1956,10-14,10,5,total,Neoplasms,0.16743
1956,10-14,10,5,total,Other,0.50869
1956,15-19,15,5,total,External,0.48395
1956,15-19,15,5,total,Neoplasms,0.09728
1956,15-19,15,5,total,Other,0.41877
1956,20-24,20,5,total,External,0.48909
1956,20-24,20,5,total,Neoplasms,0.08978
1956,20-24,20,5,total,Other,0.42113
1956,25-29,25,5,total,External,0.41280
1956,25-29,25,5,total,Neoplasms,0.09077
1956,25-29,25,5,total,Other,0.49643
1956,30-34,30,5,total,External,0.32194
1956,30-34,30,5,total,Neoplasms,0.11248
1956,30-34,30,5,total,Other,0.56558
1956,35-39,35,5,total,External,0.25859
1956,35-39,35,5,total,Neoplasms,0.13698
1956,35-39,35,5,total,Other,0.60443
1956,40-44,40,5,total,External,0.20316
1956,40-44,40,5,total,Neoplasms,0.17156
1956,40-44,40,5,total,Other,0.62528
1956,45-49,45,5,total,External,0.15665
1956,45-49,45,5,total,Neoplasms,0.20655
1956,45-49,45,5,total,Other,0.63680
1956,50-54,50,5,total,External,0.12061
1956,50-54,50,5,total,Neoplasms,0.22869
1956,50-54,50,5,total,Other,0.65070
1956,55-59,55,5,total,External,0.08962
1956,55-59,55,5,total,Neoplasms,0.24381
1956,55-59,55,5,total,Other,0.66656
1956,60-64,60,5,total,External,0.06502
1956,60-64,60,5,total,Neoplasms,0.24102
1956,60-64,60,5,total,Other,0.69395
1956,65-69,65,5,total,External,0.04754
1956,65-69,65,5,total,Neoplasms,0.21431
1956,65-69,65,5,total,Other,0.73816
1956,70-74,70,5,total,External,0.03603
1956,70-74,70,5,total,Neoplasms,0.17801
1956,70-74,70,5,total,Other,0.78595
1956,75-79,75,5,total,External,0.03311
1956,75-79,75,5,total,Neoplasms,0.14429
1956,75-79,75,5,total,Other,0.82260
1956,80-84,80,5,total,External,0.03259
1956,80-84,80,5,total,Neoplasms,0.10238
1956,80-84,80,5,total,Other,0.86503
1956,85-89,85,5,total,External,0.03578
1956,85-89,85,5,total,Neoplasms,0.06689
1956,85-89,85,5,total,Other,0.89732
1956,90-94,90,5,total,External,0.03410
1956,90-94,90,5,total,Neoplasms,0.04076
1956,90-94,90,5,total,Other,0.92514
1956,95-99,95,5,total,External,0.03233
1956,95-99,95,5,total,Neoplasms,0.02467
1956,95-99,95,5,total,Other,0.94300
1956,100+,100,5,total,External,0.04797
1956,100+,100,5,total,Neoplasms,0.01476
1956,100+,100,5,total,Other,0.93727
1957,<1,0,1,total,External,0.01840
1957,<1,0,1,total,Neoplasms,0.00225
1957,<1,0,1,total,Other,0.97935
1957,1-4,1,4,total,External,0.16399
1957,1-4,1,4,total,Neoplasms,0.06474
1957,1-4,1,4,total,Other,0.77127
1957,5-9,5,5,total,External,0.27507
1957,5-9,5,5,total,Neoplasms,0.15186
1957,5-9,5,5,total,Other,0.57307
1957,10-14,10,5,total,External,0.31222
1957,10-14,10,5,total,Neoplasms,0.14307
1957,10-14,10,5,total,Other,0.54471
1957,15-19,15,5,total,External,0.49049
1957,15-19,15,5,total,Neoplasms,0.10054
1957,15-19,15,5,total,Other,0.40897
1957,20-24,20,5,total,External,0.51204
1957,20-24,20,5,total,Neoplasms,0.07676
1957,20-24,20,5,total,Other,0.41120
1957,25-29,25,5,total,External,0.45935
1957,25-29,25,5,total,Neoplasms,0.08337
1957,25-29,25,5,total,Other,0.45728
1957,30-34,30,5,total,External,0.34158
1957,30-34,30,5,total,Neoplasms,0.11546
1957,30-34,30,5,total,Other,0.54296
1957,35-39,35,5,total,External,0.27670
1957,35-39,35,5,total,Neoplasms,0.13588
1957,35-39,35,5,total,Other,0.58742
1957,40-44,40,5,total,External,0.20910
1957,40-44,40,5,total,Neoplasms,0.18029
1957,40-44,40,5,total,Other,0.61061
1957,45-49,45,5,total,External,0.16297
1957,45-49,45,5,total,Neoplasms,0.21353
1957,45-49,45,5,total,Other,0.62351
1957,50-54,50,5,total,External,0.11801
1957,50-54,50,5,total,Neoplasms,0.24082
1957,50-54,50,5,total,Other,0.64117
1957,55-59,55,5,total,External,0.09179
1957,55-59,55,5,total,Neoplasms,0.25590
1957,55-59,55,5,total,Other,0.65231
1957,60-64,60,5,total,External,0.06446
1957,60-64,60,5,total,Neoplasms,0.24723
1957,60-64,60,5,total,Other,0.68831
1957,65-69,65,5,total,External,0.04689
1957,65-69,65,5,total,Neoplasms,0.22335
1957,65-69,65,5,total,Other,0.72976
1957,70-74,70,5,total,External,0.03692
1957,70-74,70,5,total,Neoplasms,0.18446
1957,70-74,70,5,total,Other,0.77862
1957,75-79,75,5,total,External,0.03409
1957,75-79,75,5,total,Neoplasms,0.15207
1957,75-79,75,5,total,Other,0.81384
1957,80-84,80,5,total,External,0.03541
1957,80-84,80,5,total,Neoplasms,0.11112
1957,80-84,80,5,total,Other,0.85347
1957,85-89,85,5,total,External,0.03715
1957,85-89,85,5,total,Neoplasms,0.07534
1957,85-89,85,5,total,Other,0.88751
1957,90-94,90,5,total,External,0.03985
1957,90-94,90,5,total,Neoplasms,0.04677
1957,90-94,90,5,total,Other,0.91338
1957,95-99,95,5,total,External,0.04169
1957,95-99,95,5,total,Neoplasms,0.02892
1957,95-99,95,5,total,Other,0.92939
1957,100+,100,5,total,External,0.03766
1957,100+,100,5,total,Neoplasms,0.02929
1957,100+,100,5,total,Other,0.93305
1958,<1,0,1,total,External,0.01846
1958,<1,0,1,total,Neoplasms,0.00153
1958,<1,0,1,total,Other,0.98001
1958,1-4,1,4,total,External,0.18050
1958,1-4,1,4,total,Neoplasms,0.07001
1958,1-4,1,4,total,Other,0.74950
1958,5-9,5,5,total,External,0.30904
1958,5-9,5,5,total,Neoplasms,0.16802
1958,5-9,5,5,total,Other,0.52294
1958,10-14,10,5,total,External,0.35668
1958,10-14,10,5,total,Neoplasms,0.17633
1958,10-14,10,5,total,Other,0.46699
1958,15-19,15,5,total,External,0.53420
1958,15-19,15,5,total,Neoplasms,0.10570
1958,15-19,15,5,total,Other,0.36010
1958,20-24,20,5,total,External,0.53173
1958,20-24,20,5,total,Neoplasms,0.09076
1958,20-24,20,5,total,Other,0.37751
1958,25-29,25,5,total,External,0.48201
1958,25-29,25,5,total,Neoplasms,0.09122
1958,25-29,25,5,total,Other,0.42677
1958,30-34,30,5,total,External,0.35677
1958,30-34,30,5,total,Neoplasms,0.12425
1958,30-34,30,5,total,Other,0.51898
1958,35-39,35,5,total,External,0.27620
1958,35-39,35,5,total,Neoplasms,0.15559
1958,35-39,35,5,total,Other,0.56820
1958,40-44,40,5,total,External,0.21564
